paper_id,title,abstract,authors,year,doi
6c3031bde637,Quantum Machine Learning: Bridging Quantum Computing and Artificial Intelligence.,"The rapid growth of artificial intelligence (AI) and machine learning (ML) has led to substantial innovations across diverse sectors, including healthcare, finance, and autonomous systems. However, traditional computing platforms often struggle with the complexity of processing vast datasets and optimizing sophisticated models, which frequently results in computational limitations and inefficiencies. These bottlenecks highlight the need for advanced computational approaches that can better handle the increasing demands of modern data analysis tasks. Quantum computing, with its foundational principles of superposition and entanglement, offers a promising solution to overcome these challenges. By enabling the parallel processing of information, quantum computers can significantly accelerate computational tasks that are typically resource-intensive on classical systems. Quantum Machine Learning (QML) is an emerging interdisciplinary field that leverages the computational power of quantum systems to enhance machine learning models, aiming to provide faster model training, superior optimization capabilities, and more effective generalization to complex datasets.",Jainesh Mukeshbhai Panchal,2025,10.52783/kjcs.277
44a69f8a2fda,"Comparative Analysis of Deep Learning, and Quantum Models for Time Series Forecasting","Time series forecasting plays a critical role in decision-making across domains such as energy management, healthcare, meteorology, and finance. This paper presents a comparative study of deep learning architectures (RNN, LSTM, GRU), reservoir computing (Echo State Networks), and quantum-enhanced approaches (QLSTM and LQLSTM). Using heterogeneous datasets-Paris daily temperatures (2017-2024) and Apple Inc. stock prices (2017-2024)-we evaluate model performance under both seasonal and highly volatile conditions. Results indicate that while GRU and LSTM provide strong predictive capabilities, Echo State Networks achieve superior accuracy and efficiency. Quantum-inspired models, particularly the LQLSTM, demonstrate promising improvements in capturing nonlinear dependencies, albeit with higher computational costs. The findings highlight the tradeoffs between interpretability, accuracy, and scalability, offering perspectives on the potential of hybrid quantum-classical models for future forecasting tasks.",Yassine Hachaïchi; Riadh Hasnaoui,2025,10.1109/STA66620.2025.11364891
ba632b96a4ab,The future of financial data integration: Technologies and trends,"This article examines the transformative landscape of financial data integration technologies and their collective impact on the financial services industry. The comprehensive exploration covers three pivotal developments reshaping the sector: Open Banking and API standardization, real-time data streaming with AI analytics, and data fabric architecture. Each innovation addresses specific challenges within the financial ecosystem while contributing to a more connected, intelligent, and responsive financial infrastructure. The article details how regulatory frameworks drive adoption, technical standards ensure implementation success, and emerging architectures enable unprecedented capabilities. By investigating the convergence of these technologies and emerging trends, including semantic interoperability, quantum computing applications, and decentralized finance integration, the article provides a forward-looking perspective on how financial institutions can leverage integrated data solutions to gain competitive advantages while navigating complex regulatory requirements and evolving customer expectations.",Shanmukha Sai Nadh Avvari,2025,10.30574/wjaets.2025.15.2.0558
4bd6287860da,"The role of AI in automating enterprise payments: Enhancing speed, accuracy, and security","This article examines the transformative impact of artificial intelligence on enterprise payment systems, highlighting how AI technologies are revolutionizing traditional financial operations through enhanced automation, security, and decision-making capabilities. The article explores multiple dimensions of AI application in payment ecosystems, including automated reconciliation processes that dramatically reduce manual workloads, sophisticated fraud detection systems that identify threats in real time, intelligent invoice processing that eliminates data entry burdens, and predictive analytics that enable proactive financial management. The article further investigates how these technologies are evolving toward autonomous financial operations where AI systems dynamically optimize payment flows, prioritize transactions based on comprehensive risk assessments, and ensure regulatory compliance without human intervention. While acknowledging significant implementation challenges related to legacy system integration, data quality requirements, regulatory considerations, and organizational change management, the article identifies pathways to successful adoption and examines emerging frontiers where AI convergence with blockchain, quantum computing, and conversational interfaces promises to deliver even greater transformations. This comprehensive article reveals how AI-powered payment automation is not merely improving operational efficiency but fundamentally redefining enterprise financial management as a strategic competitive advantage in the digital economy.",Sutheesh Sukumaran,2025,10.30574/wjaets.2025.15.1.0425
b0f18b08964e,Quantum computing and financial risk management: A theoretical review and implications,"This review paper examines the potential implications of quantum computing for financial risk management. It explores the fundamental principles of quantum computing, including qubits, superposition, and entanglement. It discusses its advantages over classical computing for risk assessment and mitigation. The paper outlines traditional approaches to financial risk management. It explores how quantum algorithms, such as quantum Monte Carlo methods and quantum annealing, can enhance these strategies. Challenges and barriers to adopting quantum computing in the financial industry are identified, along with future research directions. Ultimately, the paper highlights the transformative potential of quantum computing for improving risk management in today's complex financial markets. 
Keywords: Quantum Computing, Financial Risk Management, Qubits, Quantum Algorithms, Monte Carlo Simulations, Portfolio Optimisation.",Mayokun Daniel Adegbola; Ayodeji Enoch Adegbola; Prisca Amajuoyi; Lucky Bamidele Benjamin; Kudirat Bukola Adeusi,2024,10.51594/csitrj.v5i6.1194
82a8719fd734,AI-Powered Risk Modeling in Quantum Finance : Redefining Enterprise Decision Systems,"The integration of artificial intelligence (AI) and quantum computing is poised to redefine the landscape of financial risk modeling and enterprise decision-making systems. This paper investigates the synergistic potential of these transformative technologies, emphasizing the development of hybrid AI-quantum algorithms to address the increasing complexity of modern financial systems. Traditional risk modeling methodologies often face significant limitations in capturing intricate market dynamics and accounting for real-time decision-making constraints. By leveraging quantum computing's unparalleled computational capabilities, particularly its ability to handle high-dimensional optimization problems, AI-powered quantum algorithms present a paradigm shift in financial risk prediction and mitigation. The research elaborates on key applications, including portfolio optimization, fraud detection, and credit risk analysis, demonstrating how quantum-enhanced AI algorithms achieve superior performance in terms of accuracy, efficiency, and scalability compared to classical approaches.
The study begins by elucidating the theoretical underpinnings of hybrid AI-quantum systems, detailing their algorithmic structures and computational advantages. Quantum-inspired AI techniques, such as quantum neural networks and quantum-enhanced support vector machines, are examined for their ability to process vast datasets with unparalleled speed and precision. Portfolio optimization is analyzed as a case study, showcasing how quantum algorithms excel in minimizing risk while maximizing returns within a multidimensional constraint environment. Similarly, advanced fraud detection systems are explored, where hybrid models significantly improve anomaly detection rates by incorporating quantum-enhanced pattern recognition. The paper also delves into credit risk analysis, emphasizing how AI-quantum solutions can predict default probabilities with unprecedented accuracy, thereby supporting financial institutions in managing systemic risks more effectively.
Despite these advancements, the integration of AI and quantum computing into financial ecosystems poses substantial challenges. The research discusses issues such as algorithmic scalability, error mitigation in quantum computations, and the resource-intensive nature of quantum hardware. Furthermore, the implementation of these technologies within the existing fintech landscape is fraught with obstacles, including interoperability with classical systems, regulatory compliance, and the high costs associated with quantum infrastructure. Addressing these challenges requires a multidisciplinary approach, combining expertise in quantum mechanics, AI, and financial engineering to develop robust, scalable solutions.
The paper also examines the broader implications of AI-quantum integration for enterprise decision systems. By enabling real-time analysis of volatile markets, these technologies empower organizations to make informed, data-driven decisions, thereby enhancing operational resilience and competitive advantage. Furthermore, the ethical considerations and regulatory frameworks governing the deployment of such advanced systems are critically analyzed, emphasizing the need for transparency, fairness, and accountability in algorithmic decision-making.
The findings presented in this study underscore the transformative potential of AI-powered risk modeling in quantum finance. By bridging the gap between theoretical advancements and practical implementations, this research contributes to the growing body of knowledge on hybrid AI-quantum systems and their applications in the financial domain. Ultimately, the integration of AI and quantum computing represents a pivotal development in enterprise decision systems, offering unprecedented opportunities to address the complexities of financial risk management in an increasingly interconnected and uncertain world.",Sachin Dixit,2022,10.32628/ijsrset221656
d18096ef8f4c,Financial Portfolio Optimization: a QUBO Formulation for Sharpe Ratio Maximization,,Mirko Mattesi; Luca Asproni; Christian Mattia; Simone Tufano; Giacomo Ranieri; Davide Caputo; Davide Corbelletto,2023,
4f94f57b08fb,ENHANCING CYBERSECURITY RESILIENCE: AN ANALYSIS OF DORA AND NIS2 IN THE EU DIGITAL ECONOMY,"This article investigates the pivotal role of the European Union’s Digital Operational Resilience Act (DORA) and Network and Information Security Directive 2 (NIS2) in bolstering cybersecurity resilience amid escalating threats to sensitive data in the digital economy. Employing a descriptive methodology, the study contextualizes the shift in cybersecurity discourse from questioning if to when an attack will occur, highlighting the urgency for proactive regulatory frameworks. It describes the scope of DORA, targeting financial entities such as banks and insurance firms and NIS2, which extends to essential and important sectors like transportation and manufacturing, offering a comparative analysis of their mandates. Key requirements—including governance, risk management, incident reporting within 24 hours (NIS2), and third-party oversight—are examined in detail, alongside enforcement mechanisms such as administrative fines, remedial orders, and operational restrictions. The analysis reveals non-compliance risks, substantial penalties and reputational damage, with small financial institutions particularly vulnerable to market exclusion. Furthermore, the study shows some practical solutions, such as the Emulex Secure Fibre Channel Host Bus Adapters, which encrypt data in transit to meet regulatory standards. Findings indicate that while compliance entails significant initial costs, the long-term benefits—data protection, operational continuity, and consumer trust—outweigh these investments. The article concludes by advocating for the strategic adoption of advanced cybersecurity technologies to align with DORA and NIS2, ensuring resilience against evolving threats like ransomware and quantum computing risks in the EU’s interconnected digital landscape.",G. Gruia,2025,10.55654/jfs.2025.10.19.03
10a26ee296f3,"The Evolution of Fintech: Innovations in Capital Acquisition, Utilization, and Management",": Under the cover of Financial Technology (FinTech), digital technologies including artificial intelligence (AI), blockchain, and distributed finance (DeFi) have quickly become well-known to transform financial organizations. Three important aspects of FinTech—capital acquisition, use, and management—are investigated in this study under the influence of artificial intelligence-driven investment platforms and digital banking, so improving financial access and transaction efficiency. We also go over how, particularly in loans and payments, blockchain and machine learning strengthen security and risk management. We also stress modern issues with cybersecurity and changing laws as well as fresh developments like RegTech and quantum computing. Acknowledging these developments will help to balance financial stability with innovative ideas, guarantee inclusive development, and change laws to fit the always changing digital world. This paper emphasizes the need of continuous research to investigate both the technology and policy consequences of FinTech's rapid development given its transforming effect on how financial transactions are carried out.",Zhiting Chen,2025,10.5220/0013699100004670
ca68874e8d57,Introduction to the Special Issue on Software Tools for Quantum Computing: Part 2,"Quantum computing is emerging as a remarkable technology that offers the possibility of achieving major scientific breakthroughs in many areas. By leveraging the unique features of quantum mechanics, quantum computers may be instrumental in advancing many areas, including science, energy, defense, medicine, and finance. This includes solving complex problems whose solution lies well beyond the capacity of contemporary and even future supercomputers that are based on conventional computing technologies. As a foundation for future generations of computing and information processing, quantum computing represents an exciting area for developing new ideas in computer science and computational engineering. Interacting with the emerging capabilities of quantum computers, including noisy-intermediate scale quantum devices, for both basic and applied research will require an end-to-end software stack not unlike the one we rely on in classical computing. This quantum software stack plays an important role in the quantum computing ecosystem, providing quantum practitioners with the essential tools to take advantage of the quantum revolution. Critical components of a quantum software stack include programming models and languages, compilers, verification and debugging tools, and hardware control capabilities. While advances are being made by the community, we are still far off from providing quantum practitioners with a cohesive software toolchain. Over the past few years, there has been considerable effort to develop software tools that make quantum computing technology more accessible to the broader community. Many of those developed by industry, national laboratories, and academia are being made available as open source software tools. Programming languages are being developed that make it easier for domain scientists to translate their science onto quantum computers. Similarly to classical computing, compilers have been developed with the aim of minimizing resource needs with respect to the number of quantum processing units (qubits, qutrits, etc.) and the number of quantum operations that need to be performed. To aid in the development and testing of new algorithms, scalable numerical simulators and resource profilers have been developed that form a critical component of the quantum computing software ecosystem. Only recently have approaches and tools been developed for verifying, validating, and debugging quantum computer programs and quantum computer hardware. Finally, operating on quantum computers requires a quantum control software toolset that is likely to be hardware-technology specific. Continued research and development of a broad and open source collection of software tools and techniques will be critical to enabling the broad adoption of quantum computing in research and industry. The purpose of this special issue is to present recent research and development accomplishments resulting in the implementation and availability of new quantum computing software tools that will make quantum computing more practical and accessible. We hope that this special issue",Yuri Alexeev; Alex McCaskey; W. D. de Jong,2023,10.1145/3574160
963ca4c12a61,Quantum Risk Modeling Redefining Actuarial Science with Quantum Algorithms,"The synergy of actuarial science and quantum computing has become a change in the paradigm of how risk is being modeled, quantified and predicted. Conventional actuarial approaches are effective, but they are computationally expensive and their capability of handling high-dimensional data, complex correlations and fast-changing financial ecosystem are all subject to the inherent limitations. The exponential computational advantages offered by quantum algorithms not attainable by classical systems cannot be ignored, and make good use of the superposition, entanglement, and quantum parallelism benefits. This paper discusses how quantum computing can transform actuarial practices via superior risk modeling frameworks particularly in relation to quantum algorithms like Quantum Amplitude Estimation, and the Harrow Hasidim Lloyd (HHL) algorithm. A quantum/classical hybrid architecture is proposed to combine quantum computation with existing actuarial processes to more accurately model situations in the field of life insurance, pension fund projection, and catastrophic risk modeling. Experimental results point towards the possibility of speedups over classical methods as well as better accuracy, and they consider the limits that are posed by the present hardware and the size of the problems scale. These results indicate that not only quantum-enhanced actuarial science has the potential to offer better computational efficiency but that it also forms the opening of more robust, dynamic, and secure actuarial science in the post-quantum world.",Adedoyin Adetoun Samuel,2024,10.64206/9pden248
97f724169c71,Document Automation in Enterprise Integration: A Technical Framework for Cloud-Based SaaS Solutions,"Document automation within Enterprise Integration Systems (EIS) has emerged as a transformative force in modern business environments, enabling seamless data exchange and process optimization. This comprehensive framework addresses the multifaceted challenges of integrating automated document processing into cloud-based SaaS solutions. The architecture encompasses cloud infrastructure utilizing containerized deployment and edge computing, connectivity layers with API gateways and event-driven architectures, advanced document processing engines powered by machine learning, and robust security frameworks. Implementation methodologies focus on API-first strategies, microservices decomposition, and sophisticated AI model management. The framework delivers significant improvements across industry-specific implementations in financial services, healthcare, and legal technology sectors, with each vertical benefiting from specialized automation approaches. Performance benchmarks demonstrate substantial reductions in processing time, improvements in accuracy, and decreased compliance burdens. Looking forward, emerging technologies including quantum machine learning, federated learning, smart document formats, semantic search integration, and explainable AI promise to further revolutionize document automation capabilities, creating increasingly intelligent, secure, and efficient enterprise integration systems.",Venkatesh Nagubathula,2025,10.32628/cseit25112385
b2aee36cc033,Future of Zero-Downtime Storage Migrations: How AI and Automation are Redefining Data Movement,"Storage migrations have historically been one of the most challenging aspects of IT infrastructure management, requiring extensive downtime and creating significant business disruption. The emergence of artificial intelligence and automation technologies has fundamentally transformed this landscape, enabling near-zero and true-zero downtime approaches that preserve business continuity while modernizing critical infrastructure. This article examines the evolution of storage migration methodologies from traditional high-downtime approaches to contemporary AI-driven frameworks that dramatically reduce operational impact. Through detailed examination of predictive planning capabilities, real-time validation systems, and intelligent orchestration technologies, the transformative nature of these advancements becomes evident. Case studies from financial services, healthcare, and e-commerce sectors demonstrate the practical implementation and substantial benefits of these technologies in mission-critical environments. The article concludes with an exploration of future directions, including self-learning migration systems, AIOps integration, and quantum computing applications that promise to further revolutionize data movement paradigms. This comprehensive assessment of zero-downtime storage migration technologies provides essential context for understanding how AI and automation are fundamentally redefining enterprise data management practices and enabling unprecedented levels of operational continuity during infrastructure transformations.",Mahipal Reddy Yalla,2025,10.32996/jcsts.2025.7.5.53
5daee71fb5e1,Artificial Intelligence in Financial Markets: Enhancing Risk Assessment and Decision-Making in Stockbrokering and Banking,"The use of AI in financial markets is rapidly changing both the way risks are evaluated and decisions are made, mainly in stockbrokers and banks. In this journal, we look at the many roles of AI, such as machine learning, natural language processing, and predictive analytics, in improving financial decisions and risk management. By studying present techniques and examining case studies, the study describes how AI supports credit scoring, detects fraud, controls trading, improves how portfolios are managed, and follows regulations. In addition, it studies the impact of AI-powered automation on the day-to-day running of banking and the importance this brings for interacting with customers, handling risks, and providing investment advice. Additionally, the journal talks about main issues such as how models are explained, biased data, cybersecurity, and regulations. Experts are looking at new trends such as explainable AI and quantum computing to see how they might change the business of finance. The study ends with a set of valuable rules for banks, policymakers, and researchers who want to make the most of AI in global finance.",Olukunle Ogundimu,2025,10.47760/cognizance.2025.v05i06.018
9b2873973a84,Quantum Recurrent Neural Networks for Sequential Learning,"Quantum neural network (QNN) is one of the promising directions where the near-term noisy intermediate-scale quantum (NISQ) devices could find advantageous applications against classical resources. Recurrent neural networks are the most fundamental networks for sequential learning, but up to now there is still a lack of canonical model of quantum recurrent neural network (QRNN), which certainly restricts the research in the field of quantum deep learning. In the present work, we propose a new kind of QRNN which would be a good candidate as the canonical QRNN model, where, the quantum recurrent blocks (QRBs) are constructed in the hardware-efficient way, and the QRNN is built by stacking the QRBs in a staggered way that can greatly reduce the algorithm's requirement with regard to the coherent time of quantum devices. That is, our QRNN is much more accessible on NISQ devices. Furthermore, the performance of the present QRNN model is verified concretely using three different kinds of classical sequential data, i.e., meteorological indicators, stock price, and text categorization. The numerical experiments show that our QRNN achieves much better performance in prediction (classification) accuracy against the classical RNN and state-of-the-art QNN models for sequential learning, and can predict the changing details of temporal sequence data. The practical circuit structure and superior performance indicate that the present QRNN is a promising learning model to find quantum advantageous applications in the near term.",Yanan Li; Zhimin Wang; Rongbing Han; S. Shi; Jiaxin Li; R. Shang; Haiyong Zheng; Guoqiang Zhong; Yongjian Gu,2023,10.2139/ssrn.4290301
6c9ad0da68b0,Multi-Modal AI Systems for Personalized Financial Planning,"Multi-modal artificial intelligence (AI) systems are transforming personalized financial planning by integrating diverse data sources, including text, speech, images, and structured financial records. These systems utilize natural language processing for document analysis, computer vision for extracting financial data, machine learning for predictive analytics, and speech recognition for voice-based financial interactions. By analyzing transaction histories, market trends, and individual financial behaviors, AI-driven platforms generate tailored recommendations for budgeting, investment strategies, debt management, and risk assessment. The integration of real-time analytics enhances decision-making accuracy, enabling more efficient wealth management and fraud detection. However, ethical and privacy concerns arise due to extensive data collection and potential biases in AI-driven financial recommendations. Ensuring fairness, transparency, and regulatory compliance is critical to maintaining trust in automated financial advisory systems. Encryption, secure authentication, and explainability frameworks are essential for mitigating risks associated with data security and algorithmic bias. Future advancements, including blockchain integration for secure transactions, explainable AI for transparency, and quantum computing for complex financial modeling, are expected to further enhance financial planning. Addressing ethical considerations while optimizing AI-driven financial decision-making is crucial for ensuring the responsible implementation of AI in the financial sector.",Muthu Selvam,2025,10.37745/ejcsit.2013/vol13n40187208
af0d65a6a300,Advancing Principal Component Analysis: Challenges and Innovations in Big Data Analysis,"Principal Component Analysis (PCA) is one of the most widely used dimensionality reduction methods in data analysis, which is renowned for its ability to handle the underlying structure of datasets. However, in the era of big data, characterized by high-dimensional, large-scale, noisy, and dynamic datasets, traditional PCA faces significant limitations. This paper reviews the challenges faced by PCA in big data environments and explores key extensions developed to enhance its applicability. Beginning with an overview of PCAs mathematical principles, the paper identifies its inefficiency in dealing with massive datasets, data noise, and difficulties when applied to real-time environments. To solve these problems, various extensions of PCA have been created, including Incremental PCA, Sparse PCA, Kernel PCA, and Robust PCA. This survey further discusses practical applications of PCA in big data domains, including biological analysis, financial analysis, and image processing. Besides, the survey also examines the future directions of PCA research, such as combining PCA with advanced machine learning models, utilizing quantum computing to enhance efficiency, and ensuring privacy in PCA applications. This review aims to deepen the understanding of PCA in big data analysis, address the challenges, and reveal innovative solutions to enhance its efficiency and capability in handling high-dimensional and complex datasets for big data.",Huanxu Li,2025,10.54254/2755-2721/2025.20807
4014c07bc061,Systematic Review of Digital Transformation Strategies in Legacy Banking and Payments Infrastructure,"This paper provides a comprehensive systematic review of the digital transformation strategies in legacy banking and payments infrastructure. As the financial services industry increasingly adopts digital technologies, traditional banking systems are being disrupted by emerging solutions such as artificial intelligence (AI), blockchain, cloud computing, and machine learning. The review explores the key drivers of this transformation, including technological advancements, regulatory pressures, and shifting customer expectations. It highlights various strategies for modernizing core banking systems, integrating fintech partnerships, and upgrading digital payment infrastructures to meet the demands of the digital age. The paper also addresses the significant challenges faced by legacy banking systems, such as outdated infrastructure, organizational resistance, and security concerns. Furthermore, it examines future trends such as the integration of quantum computing, 5G, and distributed ledger technologies, and the role of AI and automation in reshaping financial operations. The paper concludes with strategic considerations for the long-term success of digital transformation in the banking sector, emphasizing agility, scalability, and sustainability. This review provides valuable insights for financial institutions seeking to adapt to an increasingly digital landscape, ensuring their competitiveness and relevance in the future of banking.",Florence Sophia Ezeh; Oluwasanmi Segun Adanigbo; Unomah Success Ugbaja; Comfort Iyabode Lawal; Solomon Christopher Friday,2024,10.62225/2583049x.2024.4.6.4159
54991ed1926b,"Quantum Computing in Artificial Intelligence: Enhancing Machine Learning Algorithms with Linear Regression, Random Forest Regression, Support Vector Machines","Quantum computing is revolutionizing artificial intelligence (AI) by offering exponential speed-ups for complex computations. Quantum computing
differs from classical computing, which uses bits leverages qubits that enable parallelism and superposition. This advancement enhances AI activities
including pattern detection, optimization, and deep learning. By integrating quantum computing into AI, researchers aim to achieve superior
computational power, driving breakthroughs in fields like healthcare, finance, and cryptography. In AI applications, machine learning techniques
are essential., and their efficiency can be significantly improved using quantum computing. Linear Regression predicts continuous values, Random
Forest Regression enhances prediction robustness by averaging multiple decision trees, and Support Vector Machines classify data by finding
optimal hyperplanes. Quantum computing accelerates these algorithms by reducing computational complexity and improving model accuracy. Key
input parameters for evaluating quantum AI performance include Quantum Bit Processing Speed (GHz), which determines data processing rate,
Qubit Coherence Time (µs), which affects stability, and Quantum Gate Fidelity (%), which measures the accuracy of quantum operations. These
parameters directly influence AI model efficiency and reliability. The AI Performance Score serves as a comprehensive evaluation metric, assessing
computational efficiency, prediction accuracy, and overall robustness of quantum AI models.
Keywords: Quantum Computing, Machine Learning, Qubit Coherence Time, AI Performance Score",Nitesh Kumar Ramancha,2024,10.15226/2474-9257/9/1/00166
97469b33024d,Quantum economics: key features and postulates,"Quantum economics is an interdisciplinary field that combines the principles of quantum mechanics and economic theories.
The research examines the main theoretical and practical aspects of quantum economics, starting with its theoretical foundations based on the principles of quantum mechanics, such as superposition, uncertainty and entanglement, and ending with practical applications and perspectives for further research. Special attention was paid to the potential impact of quantum technologies on finance, marketing, supply chain management, as well as on macroeconomic planning and policy. It discusses how quantum algorithms can transform traditional approaches in economic research and practice, providing new methods for analyzing complex data, improving forecasting of economic trends, and optimizing decisions under uncertainty. Quantum economics opens up new perspectives for understanding dynamic and interconnected processes in the global economy, which can fundamentally change our perception of economic laws and strategies. It is emphasized that the quantum economy is at the initial stage of its development, and scientists and practitioners face many challenges and questions that need to be solved. In the future, we can expect the development of new tools for economic analysis and decisionmaking based on quantum computing, which will allow us to cope with current and future economic challenges more effectively. The quantum economy can also offer new approaches to risk management and financial security, especially in light of growing cyber threats and the need to protect economic information. Quantum economics is an exciting and promising direction that can significantly enrich both theoretical and applied aspects of economic science.",Korzh Roman,2024,10.33111/ee.2024.52.korzhr
b4359a444cfb,Quantum-Resistant Cryptography in Cyber Security,"The emergence of quantum computing presents both significant opportunities and critical challenges for modern cybersecurity. While quantum systems promise advances in science, engineering, and artificial intelligence, they also pose a substantial threat to classical cryptographic techniques such as RSA, ECC, and other widely deployed public-key mechanisms. Quantum algorithms including Shor’s and Grover’s are expected to compromise these systems, placing sensitive data, financial infrastructures, and national security at risk. This paper examines the growing field of quantum-resistant, or post-quantum, cryptography with a focus on identifying constructions capable of withstanding quantum attacks. It provides a systematic overview of major post-quantum cryptographic families, including lattice-based, hash-based, code-based, multivariate, and isogeny-related schemes, and evaluates their current security assumptions, practical efficiency, and readiness for real-world deployment. Beyond technical considerations, the paper highlights the organizational and workforce implications of transitioning to quantum-safe systems, emphasizing the need for coordinated global standards and sustained cybersecurity training. This study underscores that building a quantum-secure digital future requires not only adopting resilient algorithms but also strengthening collaborative, adaptive, and proactive security practices.",,2025,10.61453/joit.v2025no22
c50cff63fd9e,Bridging Quantum Algorithms and Classical Finance: Portfolio Optimization Using QAOA and QUBO Framework,"This study explores the integration of quantum computing techniques, specifically the Quantum Approximate Optimization Algorithm (QAOA), with classical portfolio optimization frameworks through the Quadratic Unconstrained Binary Optimization (QUBO) approach. Using monthly turnover data from the National Stock Exchange of India (NSE), this paper demonstrates the construction of a QUBO matrix by encoding expected returns and covariance-based risk profiles. Binary asset inclusion constraints are introduced into portfolios and then optimised using both brute force enumeration and quantum inspired solvers. The analysis reveals those combinations including Index Futures and Index Options exhibit superior risk-adjusted performance (Sharpe Ratio $\approx 0.286$). The hybrid approach suggests the promise of quantum inspired models as means to improve financial decision making under uncertainty. The results also give a robust template for scalable asset selection models that operate within the constraints of quantum computing infrastructure.",Arnav Aggarwal; P. Shrivastava; R. Kler; Prerna Agarwal,2025,10.1109/UPWIECON67212.2025.11390104
dd027f6961f2,SUSTAINABLE AI: STRATEGIES TO REDUCE THE ENVIRONMENTAL FOOTPRINTS OF AI,"As the demand for artificial intelligence is increasing in modern technology, the emergence of AI in sectors like healthcare, finance, retail and e-commerce, manufacturing, transportation, education, agriculture, energy, law and legal services, entertainment and media, government and public services have been available since recent decades. Despite AI’s extensive impact on these sectors, the environmental impact, primarily through energy consumption and carbon footprints, is the major sustainability issue. The increasing computational requirements for the AI models put a strain on the energy resources, making AI sustainability a vital challenge. The author looks into energy-efficient algorithms, sustainable hardware, and the role of green data centres in supporting AI sustainability. The author also discuss how emerging technologies like quantum computing could improve the energy efficiency of AI systems. By reviewing case studies, such as AI-based optimizations in data centres and machine learning models for energy savings, the author highlights successful examples of AI sustainability. Our findings show that adding sustainable practices to AI development can lower its environmental impact while keeping its performance. This paper highlights the importance of teamwork among researchers, industries, and policymakers to create a more sustainable AI ecosystem for the future.",L. Hrithika,2025,10.62674/ijabmr.2025.v3isupp2.0021
e52f3f130a75,A Hybrid Graph-Based Evolutionary Optimization Model Using SparseEA-AGDS for Secure and Scalable Workload Partitioning in Hybrid Quantum-Classical Systems,"The increasing complexity of hybrid quantum-classical computing systems requires new methods for effective workload distribution to guarantee computational efficiency and strong security. To overcome them, this paper suggests a Hybrid Graph-Based Workflow Evolutionary Optimization Model based on SparseEA-AGDS (Evolutionary Algorithm with Adaptive Genetic Operators and a Dynamic Scoring mechanism). The working loads are represented as dependency-conscious task graphs annotated with computational costs and security properties, such as quantum-specific vulnerabilities and classical security constraints. SparseEA-AGDS allocates tasks to quantum or classical computers by managing performance-critical, security-sensitive workloads using a dominance-based multi-objective optimization algorithm. The dynamic scoring mechanism ensures that tasks requiring quantum-safe encryption or sensitive data processing are always assigned to the right resources. Experimental results also show that the proposed model can improve execution efficiency (up to 21.8 %), partitioning overhead (18.4 %), and security compliance measures (25.6 %) compared to the baseline graph-based and heuristic partitioning schemes. Also, the scalability analysis indicates that as workload size increases, optimization performance remains consistent, with a degradation of less than 6%. These findings support the idea that the proposed framework can provide scalable, reliable workload management in hybrid quantum-classical systems, making it an appropriate choice for a range of sensitive fields, including cryptography, healthcare, and financial systems, where performance and data security are of significant importance.",V. Preethi; V. E. Jesi; G. Parimala; S. Nithiya,2026,10.58346/jisis.2026.i1.038
2696bd237191,A Comprehensive Survey on Quantum Machine Learning Algorithms for Fraud Detection in Financial Sectors,,Mohammed Belghachi,2024,10.2139/ssrn.4792054
d2443d811a6e,THE EVOLUTION OF SMART CONTRACT PLATFORMS: A LOOK AT CURRENT TRENDS AND FUTURE DIRECTIONS,"Blockchain-based smart contracts are self-running computer programs that can automate a variety of commercial activities. Currently, the majority of these decentralized applications are developed using smart contract platforms like Polkadot, Cardano, and Ethereum. In addition to analyzing current technology developments and prospective future applications, this article provides a historical review of smart contract platforms. The study emphasizes the significance of smart contract platforms for supporting blockchain-based applications and enabling decentralized finance (DeFi). It also looks at the emergence of layer-2 scaling solutions, the introduction of non-fungible tokens (NFTs), and the growing need of interoperability among different smart contract platforms. The article also looks at the potential for multi-chain smart contracts, the effects of quantum computing, the integration of AI and ML technologies with smart contract platforms, and the potential for smart contract platforms to support decentralized autonomous organizations (DAOs). The difficulties of expanding smart contract platforms, the requirement for uniformity in the creation of smart contracts, and the potential for smart contract platforms to revolutionize sectors like healthcare, real estate, and supply chain management are also covered. The paper emphasizes the significance of ongoing innovation and development in smart contract platforms for the expansion of the blockchain ecosystem as it draws to a close.",Tunahan Timuçin; Serdar Biroğul,2023,10.22531/muglajsci.1280985
